timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,pos_x,pos_y,pos_z,yaw,pitch,roll_world,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,-0.003,-0.013899,-0.013899,4.321,0.00,-0.003692,0.013867,0.000000,0.000031,0.000,0.009,-17.493,-18.633,0.360,3.137252,0.002771,-0.000487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,-0.003,-0.014458,-0.014458,4.321,1.40,-0.003896,0.014230,0.000004,0.000224,0.000,0.010,-17.493,-18.633,0.360,3.137105,0.002842,-0.000846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,-0.003,-0.015333,-0.015333,4.321,2.52,-0.004107,0.014606,0.000006,0.000721,0.000,0.010,-17.493,-18.633,0.359,3.136957,0.002916,-0.001203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,-0.003,-0.015855,-0.015855,4.321,3.42,-0.004332,0.015000,0.000014,0.000841,0.000,0.011,-17.493,-18.633,0.359,3.136805,0.002992,-0.001560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,-0.003,-0.016723,-0.016723,4.321,4.13,-0.004562,0.015405,0.000016,0.001302,0.003,0.011,-17.493,-18.633,0.359,3.136651,0.003072,-0.001917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,-0.003,-0.018327,-0.018327,4.321,4.71,-0.004805,0.015827,0.000017,0.002483,0.003,0.012,-17.493,-18.633,0.359,3.136494,0.003154,-0.002273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,-0.003,-0.018819,-0.018819,4.321,5.16,-0.005076,0.016274,0.000022,0.002523,0.003,0.013,-17.493,-18.633,0.358,3.136331,0.003241,-0.002630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,-0.003,-0.018926,-0.018926,4.321,5.53,-0.005351,0.016733,0.000031,0.002162,0.003,0.013,-17.493,-18.633,0.358,3.136166,0.003330,-0.002986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,-0.003,-0.019963,-0.019963,4.321,5.83,-0.005622,0.017197,0.000033,0.002733,0.003,0.013,-17.492,-18.633,0.358,3.136001,0.003421,-0.003342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,-0.004,-0.021796,-0.021796,4.321,6.06,-0.005909,0.017679,0.000034,0.004083,0.003,0.015,-17.492,-18.633,0.357,3.135833,0.003515,-0.003698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,-0.004,-0.021687,-0.021687,4.321,6.25,-0.006227,0.018189,0.000036,0.003462,0.003,0.014,-17.492,-18.632,0.357,3.135657,0.003614,-0.004053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,-0.004,-0.022283,-0.022283,4.321,6.40,-0.006536,0.018702,0.000041,0.003541,0.003,0.015,-17.492,-18.632,0.356,3.135483,0.003713,-0.004409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.026000,-0.004,-0.023407,-0.023407,4.321,6.52,-0.006851,0.019226,0.000043,0.004138,0.003,0.016,-17.492,-18.632,0.356,3.135307,0.003815,-0.004764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,-0.004,-0.025031,-0.025031,4.321,6.62,-0.007182,0.019768,0.000044,0.005219,0.004,0.017,-17.492,-18.632,0.355,3.135127,0.003921,-0.005119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.030000,-0.004,-0.024492,-0.024492,4.321,6.69,-0.007539,0.020334,0.000047,0.004111,0.004,0.016,-17.492,-18.632,0.354,3.134940,0.004031,-0.005474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.032000,-0.004,-0.024798,-0.024798,4.321,6.75,-0.007878,0.020897,0.000053,0.003848,0.004,0.017,-17.492,-18.632,0.354,3.134758,0.004140,-0.005829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.034000,-0.004,-0.025918,-0.025918,4.321,6.80,-0.008216,0.021468,0.000055,0.004395,0.004,0.017,-17.492,-18.632,0.353,3.134576,0.004250,-0.006183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
