timestamp,roll_angle,steering_output,final_steer,target_speed,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,-0.015,-0.001484,-0.001484,4.984,0.001484,0.000000,0.000000,0.000,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,0.014,0.001398,0.001398,4.984,-0.001398,0.000000,-0.000000,0.000,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,0.015,0.001518,0.001518,4.983,-0.001518,0.000000,-0.000000,0.000,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.009,0.000949,0.000949,4.988,-0.000949,0.000000,-0.000000,0.000,0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,0.001,0.000134,0.000134,4.994,-0.000134,0.000000,-0.000000,0.015,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,0.001,0.000115,0.000115,4.994,-0.000115,0.000000,-0.000000,-0.014,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,0.001,0.000119,0.000119,4.994,-0.000119,0.000000,0.000000,-0.015,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,0.021,0.002099,0.002099,4.979,-0.002099,0.000000,0.000000,-0.009,0.007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,0.012,0.001224,0.001224,4.986,-0.001224,0.000000,0.000000,-0.001,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.006,0.000615,0.000615,4.990,-0.000615,0.000000,-0.000000,-0.001,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,0.023,0.002308,-0.005809,4.776,-0.002308,0.000000,-0.000000,-0.001,0.007,0.046736,-0.071407,0.356122,-0.037389,2.000000,0.000000,1,53.78
0.024000,0.028,0.002769,-0.005497,4.776,-0.002769,0.000000,-0.000000,-0.021,0.009,0.046736,-0.071407,0.356122,-0.037389,2.000000,0.000000,1,53.78
0.026000,-0.003,-0.000312,-0.007584,4.776,0.000312,0.000000,0.000000,-0.012,0.001,0.046736,-0.071407,0.356122,-0.037389,2.000000,0.000000,1,53.78
0.028000,-0.009,-0.000910,-0.007989,4.776,0.000910,0.000000,0.000000,-0.006,0.003,0.046736,-0.071407,0.356122,-0.037389,2.000000,0.000000,1,53.78
0.030000,0.014,0.001425,-0.006407,4.776,-0.001425,0.000000,0.000000,-0.023,0.004,0.046736,-0.071407,0.356122,-0.037389,2.000000,0.000000,1,53.78
0.032000,-0.005,-0.000504,-0.007714,4.776,0.000504,0.000000,0.000000,-0.028,0.002,0.046736,-0.071407,0.356122,-0.037389,2.000000,0.000000,1,53.78
0.034000,0.015,0.001500,-0.006356,4.776,-0.001500,0.000000,-0.000000,0.003,0.005,0.046736,-0.071407,0.356122,-0.037389,2.000000,0.000000,1,53.78
0.036000,0.003,0.000285,-0.007179,4.776,-0.000285,0.000000,-0.000000,0.009,0.001,0.046736,-0.071407,0.356122,-0.037389,2.000000,0.000000,1,53.78
# Log beendet. Einträge: 18
